sample_id,spectrum_path,crystal_system,source,license_or_permission,phase_purity_status,label_evidence,structure_identifier,spectrum_sha256,rruff_id,mineral_name,ideal_formula_display,ideal_formula_raw,measured_chemistry_raw,space_group,rruff_cell_crystal_system,sample_description,identification_status,official_record_url,raw_archive_member,raw_member_sha256,dif_archive_member,dif_member_sha256,evidence_path,dif_evidence_path,original_two_theta_min,original_two_theta_max,original_step_median,detected_peak_count_qc,contrast_q99_minus_q10,median_intensity_norm_10_80,negative_fraction_10_80,strict_matched_mp_id,strict_matched_mp_split,overlap_status,overlap_audit_confidence,overlap_note,selection_status,selection_rule_version,original_tier,benchmark_scope,freeze_date,dif_consistency_sqrt_pearson,dif_weighted_peak_coverage_5pct,dif_peak_recall_5pct,dif_best_global_shift_deg,dif_best_audit_fwhm_deg,strong_measured_peak_precision,unmatched_strong_measured_peak_count,role_assignment_hash,real_domain_role,adaptation_train_rank_within_class,role_assignment_seed,role_assignment_algorithm,role_assignment_status
RRUFF-R050396,spectra_10_80_step_002/R050396_Pectolite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050396; SG:P-1; DIF_MEMBER_SHA256:F44C624413D7546ABB45B86032B76A85125FA4ECABAC08EF8CA46D033963E7B5,0B502B4DD5F5DD46868C50F6F57A60AED8A9306AB81F4DE0B6A82A4FC3F31232,R050396,Pectolite,NaCa2Si3O8(OH),NaCa_2_Si_3_O_8_(OH),Na_1.00_Ca_2.00_Si_3.00_O_8_(OH),P-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050396,Pectolite__R050396-1__Powder__Xray_Data_XY_RAW__7e39e942a2265270d69e1a9ea9a4.txt,2C0B863AA991CBA7CCD5EEB99F275FC6BD7F5D932F16A1FB8ADA16C312CF1581,Pectolite__R050396-1__Powder__DIF_File__e6ed5c6219e56f41701b1763cc5b.txt,F44C624413D7546ABB45B86032B76A85125FA4ECABAC08EF8CA46D033963E7B5,evidence/R050396_Pectolite_metadata.txt,structure_refs/R050396_Pectolite_DIF.txt,5.0,90.0,0.0099999999999997,503,0.3257328990186071,0.0390879478806031,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.853072546861,0.919651753096,0.847826086957,0.06,0.35,1.0,0,5C9060C2DFB57B52E9C8C6171A3AEE26B19CBE00FA2BACCF21CBFEE89110FC52,adaptation_validation,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R040131,spectra_10_80_step_002/R040131_Wollastonite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R040131; SG:C-1; DIF_MEMBER_SHA256:72FD671912B88B2EAACA7924DC334C9E23BB2D0831A90699EB7741CE57353FB9,CE432465F09E3FBC74CE6BFADE392D4D61AD7F4947E3833EE809377D9F7F7FC9,R040131,Wollastonite,CaSiO3,CaSiO_3_,Ca_1.01_Si_1.00_O_3_,C-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R040131,Wollastonite__R040131-1__Powder__Xray_Data_XY_RAW__5921742942078a4bb27e3e425d3e.txt,3FC83F9BEB3978D54F6FB2AF3A3476930C1C619FAC6CBF3179A5EA298540D63D,Wollastonite__R040131-1__Powder__DIF_File__b8526b5b7df0c54433bcafe2e168.txt,72FD671912B88B2EAACA7924DC334C9E23BB2D0831A90699EB7741CE57353FB9,evidence/R040131_Wollastonite_metadata.txt,structure_refs/R040131_Wollastonite_DIF.txt,5.0,90.0,0.0099999999999997,509,0.3123287671256931,0.0356164383566606,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.842383009024,0.989903195587,0.976744186047,0.06,0.35,1.0,0,E55768FB0C97C728F0EB2488A42757C223B451EEC394F586AB253EB8D57F5C4C,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050500,spectra_10_80_step_002/R050500_Montebrasite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050500; SG:C-1; DIF_MEMBER_SHA256:1F869FD0DD9BE8F4B96347B68120644E4817A932CD8CDD4C7094A15D5009CBBF,16108017B107D22CBA51AB35B6C536D5ABE2CE666A1B34FA2B61E4E7CD2E135A,R050500,Montebrasite,LiAl(PO4)(OH),LiAl(PO_4_)(OH),LiAl(PO_4_)((OH)_0.52_F_0.48_),C-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050500,Montebrasite__R050500-1__Powder__Xray_Data_XY_RAW__b5183664354bb49617ea71e7757a.txt,50AD2090E089105DD48592F8C3F0CE32954B7DBB34B29F7B8D7729CD970DBF96,Montebrasite__R050500-1__Powder__DIF_File__2c68fdca4d5faa5dd2aa1b6af978.txt,1F869FD0DD9BE8F4B96347B68120644E4817A932CD8CDD4C7094A15D5009CBBF,evidence/R050500_Montebrasite_metadata.txt,structure_refs/R050500_Montebrasite_DIF.txt,5.0,90.0,0.0099999999999997,290,0.2528089887628207,0.0168539325845342,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.762585974735,0.854992532433,0.78431372549,0.02,0.35,1.0,0,D440614E8F004DE7D144AE600543FC6705FC7B57EF62CFD181DE73DDDAA0A494,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050582,spectra_10_80_step_002/R050582_Paradamite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050582; SG:P-1; DIF_MEMBER_SHA256:99A471ED579E84D098C7AAEF560E18B9F02B026C69BC5419BE91FF24E9993B67,6EB1798ED746C638B7B97AB400178398AB1D7BC6B4F94D6E832CDC48B746E892,R050582,Paradamite,Zn2(AsO4)(OH),Zn_2_(AsO_4_)(OH),Zn_2.00_(As_1.00_O_4_)(OH),P-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050582,Paradamite__R050582-1__Powder__Xray_Data_XY_RAW__e6804ac974cf7b140fdf37c86235.txt,57E9C6F289BF331D746CDFDBD9E1ED296E58CDF49F2E93FE50F2269D3717605E,Paradamite__R050582-1__Powder__DIF_File__69eab8cf3d1eb6f952b86569c5a9.txt,99A471ED579E84D098C7AAEF560E18B9F02B026C69BC5419BE91FF24E9993B67,evidence/R050582_Paradamite_metadata.txt,structure_refs/R050582_Paradamite_DIF.txt,5.0,90.0,0.0099999999999997,493,0.2981744421905513,0.0405679513193663,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.738591829224,0.896635740733,0.75,0.02,0.35,1.0,0,82DE97B28FC8030BE9D041E40C62C0D3AAE54B3AB6B905B58515683F87D1D63D,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060083,spectra_10_80_step_002/R060083_Babingtonite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060083; SG:P-1; DIF_MEMBER_SHA256:8B3306A432F8217B23DE37053581EDB4C7DF3CE36ECDF844CC8F41F906CB399F,AD198B3A6A1F140132981DAC42E6047F0737FFCB7BB20963F87F5650089FBFF7,R060083,Babingtonite,Ca2Fe2+Fe3+Si5O14(OH),Ca_2_Fe^2+^Fe^3+^Si_5_O_14_(OH),Ca_2.00_(Fe^2+^_0.73_Mg_0.21_Mn_0.06_)(Fe^3+^_0.93_Al_0.07_)Si_5.00_O_14_(OH),P-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060083,Babingtonite__R060083-1__Powder__Xray_Data_XY_RAW__3e3e38f7ec89dc818989a52d2713.txt,4093E95FA31E132108F290A6D750276E24535DF4328A4C091C923DDF7C3353FE,Babingtonite__R060083-1__Powder__DIF_File__a892037b477acda29f9e1d98c73b.txt,8B3306A432F8217B23DE37053581EDB4C7DF3CE36ECDF844CC8F41F906CB399F,evidence/R060083_Babingtonite_metadata.txt,structure_refs/R060083_Babingtonite_DIF.txt,5.0,90.0,0.0099999999999997,482,0.3134328358202571,0.3532338308603223,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,ELIGIBLE_NOT_SELECTED_PROMOTED_FINAL,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.838320293112,0.864745774685,0.730158730159,0.04,0.35,0.967741935484,1,F6A24BE4DB7D2CF606E8FB1DC2536D322BE18AFED2D95A4EC43003D4DDCBF640,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060096,spectra_10_80_step_002/R060096_Reedmergnerite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060096; SG:C-1; DIF_MEMBER_SHA256:E8707BE55C7E4D4F354C15D3AD30972BC37A93AA7AAAEC83733A07F1BA0F00DB,46FA08EBF08989FACD983E1DFF2128AD794047D34906A8BF458542E0037C9BC1,R060096,Reedmergnerite,NaBSi3O8,NaBSi_3_O_8_,Na_1.00_B_1.00_Si_3.00_O_8_,C-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060096,Reedmergnerite__R060096-1__Powder__Xray_Data_XY_RAW__8162dcad1e059c888563ca69e006.txt,96A2DCFE36B5913F31E4F1816E3A81461C0AD38BA1368F27C50106BA74D1ED4A,Reedmergnerite__R060096-1__Powder__DIF_File__f7978a1cda9413568c65ae351e0e.txt,E8707BE55C7E4D4F354C15D3AD30972BC37A93AA7AAAEC83733A07F1BA0F00DB,evidence/R060096_Reedmergnerite_metadata.txt,structure_refs/R060096_Reedmergnerite_DIF.txt,5.0,90.0,0.0099999999999997,360,0.2141680395359068,0.0247116968696324,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.763694648427,0.878577726937,0.734693877551,0.06,0.35,1.0,0,93F0145CFF452E614F7444489476C57BDA4186A8242A40EFCB9BCF54E0E0ACB1,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050002,spectra_10_80_step_002/R050002_Barysilite.csv,trigonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050002; SG:R-3c; DIF_MEMBER_SHA256:CD9BAC08672279227A835C3A7694D819A350B3536861C0259ACB8CDED97940C7,7939392E76D64FE5593ED97F7F1E29FB556776FC65166BA2D10C850947F27226,R050002,Barysilite,Pb8Mn(Si2O7)3,Pb_8_Mn(Si_2_O_7_)_3_,Pb_8.00_Mn_1.00_(Si_2.00_O_7_)_3_,R-3c,hexagonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050002,Barysilite__R050002-1__Powder__Xray_Data_XY_RAW__e1928f2a7352dbf62060a502a07e.txt,5403467748AA414A2E77AA48523DB86E8DFFCF5B484A900CF0AA5241061F0FA7,Barysilite__R050002-1__Powder__DIF_File__c724b4b30495ee1daa0daf8f1635.txt,CD9BAC08672279227A835C3A7694D819A350B3536861C0259ACB8CDED97940C7,evidence/R050002_Barysilite_metadata.txt,structure_refs/R050002_Barysilite_DIF.txt,5.0,90.0,0.0099999999999997,510,0.3571428571441163,0.0411255411256214,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.795829960809,0.871661365518,0.771428571429,0.02,0.35,1.0,0,0917D0867BCBECACE596756E03F73137449C41844BA7F22F98E59652841A39CA,adaptation_train,1,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050308,spectra_10_80_step_002/R050308_Parisite-_Ce.csv,trigonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050308; SG:R3; DIF_MEMBER_SHA256:A4160C7ADB9E9C4721690FE878D41C1FA69CA6CE425E661ED7179B185EBC17C0,337972B0D616572233F8F4114EE89690C86AA4922A2DD1805569B46EBDAA380B,R050308,Parisite-(Ce),CaCe2(CO3)3F2,CaCe_2_(CO_3_)_3_F_2_,Ca_1.00_(Ce_1.03_La_0.49_Nd_0.42_Y_0.06_)(CO_3_)_3_F_2.00_ ; lighter phase. Ca_1.00_(Ce_0.96_La_0.51_Nd_0.48_Y_0.05_)(CO_3_)_3_(F_1.82_(OH)_0.18_) = darker phase,R3,hexagonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050308,Parisite-(Ce)__R050308-1__Powder__Xray_Data_XY_RAW__1182070362a52b1da7f0eb714e61.txt,6B6560C82626EF5482748F7AAE71986BBF173A3ADAF2C99502FB2AD54DEBC51D,Parisite-(Ce)__R050308-1__Powder__DIF_File__d9bf918d58fb49a30ced611ef6c4.txt,A4160C7ADB9E9C4721690FE878D41C1FA69CA6CE425E661ED7179B185EBC17C0,evidence/R050308_Parisite-_Ce_metadata.txt,structure_refs/R050308_Parisite-_Ce_DIF.txt,5.0,90.0,0.0099999999999997,491,0.2187499999938258,0.0334821428578139,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.745943656021,0.986655690828,0.96,0.02,0.35,0.875,2,15C2879B5A3C599FC5AC15C4EB8D7CA7C882F52762DE5500E401A290E4EAADFA,adaptation_train,2,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060280,spectra_10_80_step_002/R060280_Dravite.csv,trigonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060280; SG:R3m; DIF_MEMBER_SHA256:C1999ACDCB92615C3BF8694DECD68F08053E1A68DCAC5953D72F101D4729BD54,D96B2657162F30413D1FD2AFBEF3C8F89FABB1D771CC6E04E5FE6D3869CA2A1F,R060280,Dravite,NaMg3Al6(Si6O18)(BO3)3(OH)3(OH),NaMg_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH),(Na_0.45_Ca_0.40_[box]_0.15_)(Mg_0.89_Al_0.07_Ti_0.04_)_3_Al_6_(BO_3_)_3_(Si_0.93_B_0.07_)_6_O_18_((OH)_0.95_O_0.05_)_4_,R3m,hexagonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060280,Dravite__R060280-1__Powder__Xray_Data_XY_RAW__036b0333c608affc7e02f0012d2f.txt,D87EC6442EDFCF6567C2918A427C973AF71DE62B5B038A6DE46FA780987F5624,Dravite__R060280-1__Powder__DIF_File__8b120b16d01ad6f6679129f5138c.txt,C1999ACDCB92615C3BF8694DECD68F08053E1A68DCAC5953D72F101D4729BD54,evidence/R060280_Dravite_metadata.txt,structure_refs/R060280_Dravite_DIF.txt,5.0,90.0,0.0099999999999997,514,0.3788198665053442,0.0181178427485338,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.795356644126,0.954032032219,0.885714285714,0.04,0.35,0.931034482759,2,3A8AB61B038293388B4A293BDA7EFBF4812D707371DBECF79A8A0512A5C57A11,adaptation_train,3,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050109,spectra_10_80_step_002/R050109_Bobdownsite.csv,trigonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050109; SG:R3c; DIF_MEMBER_SHA256:A218EDD35CCEC5AE90257DE559ABA90CAAEF0F7001DF37786021F6BBA7852E8F,0AD6294BD2BB5F841DD33E844AD27DF84FF9E5A8024D8D510D51F87B4A40ECB5,R050109,Bobdownsite,Ca9Mg(PO3F)(PO4)6,Ca_9_Mg(PO_3_F)(PO_4_)_6_,(Ca_8.76_Na_0.24_)(Mg_0.72_Fe^3+^_0.13_Al_0.11_Fe^2+^_0.04_)(P_1.00_O_4_)_6_(P_1.00_O_3_F_1.00_) ; Fe^2+^ and Fe^3+^ by charge balance,R3c,hexagonal,Powder,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050109,Bobdownsite__R050109-1__Powder__Xray_Data_XY_RAW__7cfa397e1e83589ff427c70d7c09.txt,426172F5DDE3E09449F05550AB72EF567A257BDAF4C6BCED588AA7DAD29DFFC2,Bobdownsite__R050109-1__Powder__DIF_File__143385c42b174fbea55654d6307e.txt,A218EDD35CCEC5AE90257DE559ABA90CAAEF0F7001DF37786021F6BBA7852E8F,evidence/R050109_Bobdownsite_metadata.txt,structure_refs/R050109_Bobdownsite_DIF.txt,5.0,90.0,0.0099999999999997,193,0.1136150234737167,0.0112676056339591,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.608857496068,0.92124738053,0.777777777778,0.04,0.35,1.0,0,6F25B81B63AFD1D024930C378DC04A8AC692317721B03112D613186EB94ECB24,adaptation_validation,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060356,spectra_10_80_step_002/R060356_Proustite.csv,trigonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060356; SG:R3c; DIF_MEMBER_SHA256:4EA63C7FF9368DEC5252652C046A02B9DBF27E58CAA04768BCB2EB8677D1A980,C8C70F0044C508922D764E9539E06D540B4A1578E834E9A8EA93FE8CBE25287E,R060356,Proustite,Ag3AsS3,Ag_3_AsS_3_,Ag_3.01_As_0.99_S_3.00_,R3c,hexagonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060356,Proustite__R060356-1__Powder__Xray_Data_XY_RAW__4666c8130b72c65bf1c6dfce5b85.txt,CB9F222BFCD23FB84394186C4898368F191409E7A61966B85BEDF1BFFCE9C499,Proustite__R060356-1__Powder__DIF_File__80296db0e11cf7c792752a70e585.txt,4EA63C7FF9368DEC5252652C046A02B9DBF27E58CAA04768BCB2EB8677D1A980,evidence/R060356_Proustite_metadata.txt,structure_refs/R060356_Proustite_DIF.txt,5.0,90.0,0.0099999999999997,593,0.6071428571429505,0.1785714285749677,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.837068587965,0.867226478366,0.695652173913,0.2,0.35,0.84,4,A38D23F8D936643572401873476E78FAFDAEAA6DAC2B923B246049F8F0738E0C,adaptation_validation,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
