proxy_group_id,anonymized_formula,space_group,nsites,material_id_a,split_a,formula_a,fingerprint_a,material_id_b,split_b,formula_b,fingerprint_b,split_edge,anonymous_high_recall_match,anonymous_default_tolerance_match,same_species_default_tolerance_match,classification,error
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-1200427,train,Tm2Re3Si5,8e1e268219d8e406a5827b7fced88bef2ace0ec6376f1276959a2d22fe500825,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-1200585,train,Ho2Fe3Si5,297f3e9dfc6eeb289fcb013f48a999f2cfa2d729bab2094b994e52e0726ef47c,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-1203495,train,Tb2Re3Si5,86e7a221543f1b9741f9ebb962789034f11c7bee3009ada67b1776002a6e07c4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-1203732,train,Lu2Mn3Si5,5a1419dbce7484e12fcc8d7972b412b0513e3673b526eb6ab171622803ea5c0f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-1204807,train,Er2Re3Si5,acc36d4998b9c02df0fd30aa2dc0dd31f78c56367f6e8e96df7a12f6e4bc5787,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-22401,train,Nd2Re3Si5,3ec5cf171f75e6b85b928d93c9bd30545c791795dfbf3e3f371eb5bfecb8e631,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197504,validation,Sm2Re3Si5,e87571635b5fa251a0f2c4ea399e11b8a798c47bec45a771c7245009526d7751,mp-22468,train,Tb2Fe3Si5,94216051ab99e69fcd98d2c2e925e73f60cfb8354973bed349cee2b1aadea637,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197725,train,Y2Fe3Si5,7c77447a00e62c6d969897584e562671084c98e4b614e11b61724d1565bdfb4d,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197725,train,Y2Fe3Si5,7c77447a00e62c6d969897584e562671084c98e4b614e11b61724d1565bdfb4d,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1197725,train,Y2Fe3Si5,7c77447a00e62c6d969897584e562671084c98e4b614e11b61724d1565bdfb4d,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1198710,train,Pr2Re3Si5,897815901ae676036b06c0ef7403150e4aa5bcce74a707eda5c9992bf5607826,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1198764,train,Gd2Re3Si5,de42fe85c51e4d4ed85c29f94bf69a50b98e4cce70cf28d92ff98c1488542353,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1200427,train,Tm2Re3Si5,8e1e268219d8e406a5827b7fced88bef2ace0ec6376f1276959a2d22fe500825,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1200585,train,Ho2Fe3Si5,297f3e9dfc6eeb289fcb013f48a999f2cfa2d729bab2094b994e52e0726ef47c,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1203495,train,Tb2Re3Si5,86e7a221543f1b9741f9ebb962789034f11c7bee3009ada67b1776002a6e07c4,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1203732,train,Lu2Mn3Si5,5a1419dbce7484e12fcc8d7972b412b0513e3673b526eb6ab171622803ea5c0f,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-1204807,train,Er2Re3Si5,acc36d4998b9c02df0fd30aa2dc0dd31f78c56367f6e8e96df7a12f6e4bc5787,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-22401,train,Nd2Re3Si5,3ec5cf171f75e6b85b928d93c9bd30545c791795dfbf3e3f371eb5bfecb8e631,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198337,test,Yb2Fe3Si5,0daba52849a6bfdd8a99297672018003ade690f0fedb350bf72cd1bfa15e66bb,mp-22468,train,Tb2Fe3Si5,94216051ab99e69fcd98d2c2e925e73f60cfb8354973bed349cee2b1aadea637,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1198710,train,Pr2Re3Si5,897815901ae676036b06c0ef7403150e4aa5bcce74a707eda5c9992bf5607826,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1198764,train,Gd2Re3Si5,de42fe85c51e4d4ed85c29f94bf69a50b98e4cce70cf28d92ff98c1488542353,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1200427,train,Tm2Re3Si5,8e1e268219d8e406a5827b7fced88bef2ace0ec6376f1276959a2d22fe500825,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1200585,train,Ho2Fe3Si5,297f3e9dfc6eeb289fcb013f48a999f2cfa2d729bab2094b994e52e0726ef47c,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1203495,train,Tb2Re3Si5,86e7a221543f1b9741f9ebb962789034f11c7bee3009ada67b1776002a6e07c4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1203732,train,Lu2Mn3Si5,5a1419dbce7484e12fcc8d7972b412b0513e3673b526eb6ab171622803ea5c0f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-1204807,train,Er2Re3Si5,acc36d4998b9c02df0fd30aa2dc0dd31f78c56367f6e8e96df7a12f6e4bc5787,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-22401,train,Nd2Re3Si5,3ec5cf171f75e6b85b928d93c9bd30545c791795dfbf3e3f371eb5bfecb8e631,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198388,validation,Y2Mn3Si5,cfd9a3143411debe029dfaf245084da9f8644bc1ae27813c6522d912933d2c65,mp-22468,train,Tb2Fe3Si5,94216051ab99e69fcd98d2c2e925e73f60cfb8354973bed349cee2b1aadea637,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198710,train,Pr2Re3Si5,897815901ae676036b06c0ef7403150e4aa5bcce74a707eda5c9992bf5607826,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1198764,train,Gd2Re3Si5,de42fe85c51e4d4ed85c29f94bf69a50b98e4cce70cf28d92ff98c1488542353,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1200427,train,Tm2Re3Si5,8e1e268219d8e406a5827b7fced88bef2ace0ec6376f1276959a2d22fe500825,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1200585,train,Ho2Fe3Si5,297f3e9dfc6eeb289fcb013f48a999f2cfa2d729bab2094b994e52e0726ef47c,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,mp-1203495,train,Tb2Re3Si5,86e7a221543f1b9741f9ebb962789034f11c7bee3009ada67b1776002a6e07c4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,mp-1203732,train,Lu2Mn3Si5,5a1419dbce7484e12fcc8d7972b412b0513e3673b526eb6ab171622803ea5c0f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,mp-1204807,train,Er2Re3Si5,acc36d4998b9c02df0fd30aa2dc0dd31f78c56367f6e8e96df7a12f6e4bc5787,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,mp-22401,train,Nd2Re3Si5,3ec5cf171f75e6b85b928d93c9bd30545c791795dfbf3e3f371eb5bfecb8e631,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_cd07b70d2a6f,A2B3C5,128,40,mp-1202868,validation,Np2Re3Si5,b76cf290b46519e22dd91548a8a8062b4601123350fe319eca4eed44faa6009e,mp-22468,train,Tb2Fe3Si5,94216051ab99e69fcd98d2c2e925e73f60cfb8354973bed349cee2b1aadea637,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_3eda8b7594f1,A2B3C5D15,87,50,mp-1228258,test,Ba5Li2(TeO5)3,6d07f2c1052b308a5077bc8c75032a3cb85aa536970e205887eeb2ee011aca48,mp-1228411,train,Ba5Li2U3O15,158193708022aadaa49a770979878df4bc6fad943d3da5be54b13810c9a56bce,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_8fb85746768c,A2B5C21,92,112,mp-14715,test,Pr2Au5F21,ea08f94ef08f43334772ff6d109c5ef2a48e45c4738ed339cec68ae34c7d60ad,mp-14716,validation,Nd2Au5F21,9939d8a71762c5d74bf016871604eb8a1e3dd44f02bb2fac5c995803c0cc11d9,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1f0d2b924b9f,A3B4C8,115,15,mp-1215378,train,Zr4Ni3As8,d6748a11191fe701f8b3b3d18c5c601df095390b6bb15bdb82159fc547a66a64,mp-1227331,test,Ce4Ni3Bi8,e7b65eda232c3386f934d0654d9fccce07e2037a5cc96d0afd57ad742b96457c,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_a33932118879,A3B5,130,32,mp-1198195,train,Tm5Ir3,a918bb6aa818a2db3b4929ad415af262759b8772046370302acf5e6664691875,mp-1199235,validation,La5Ir3,16cc0465a7055647b2f1b7b29502041255756481442f6b191279a9c4463d6556,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_a33932118879,A3B5,130,32,mp-1198195,train,Tm5Ir3,a918bb6aa818a2db3b4929ad415af262759b8772046370302acf5e6664691875,mp-30522,test,Nd5Ir3,ebaa9b48b19ded2d4a759400f933316192088efed8b04d63a7d0f632901a9dbf,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_a33932118879,A3B5,130,32,mp-1199235,validation,La5Ir3,16cc0465a7055647b2f1b7b29502041255756481442f6b191279a9c4463d6556,mp-1201760,train,Er5Ir3,8b165dab4a9c179341631979864b25d8b1d935b26ab440fd51c8a4eb8bdd491c,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_a33932118879,A3B5,130,32,mp-1199235,validation,La5Ir3,16cc0465a7055647b2f1b7b29502041255756481442f6b191279a9c4463d6556,mp-2752790,train,Pu5Rh3,b6581d1e40d98453ad6f5d8d7bfec2bec53fbdcf62f4c12b173ad8062dbc6694,train-validation,false,false,false,screened_nonmatch,
proxy_a33932118879,A3B5,130,32,mp-1199235,validation,La5Ir3,16cc0465a7055647b2f1b7b29502041255756481442f6b191279a9c4463d6556,mp-30522,test,Nd5Ir3,ebaa9b48b19ded2d4a759400f933316192088efed8b04d63a7d0f632901a9dbf,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_a33932118879,A3B5,130,32,mp-1201760,train,Er5Ir3,8b165dab4a9c179341631979864b25d8b1d935b26ab440fd51c8a4eb8bdd491c,mp-30522,test,Nd5Ir3,ebaa9b48b19ded2d4a759400f933316192088efed8b04d63a7d0f632901a9dbf,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_a33932118879,A3B5,130,32,mp-2752790,train,Pu5Rh3,b6581d1e40d98453ad6f5d8d7bfec2bec53fbdcf62f4c12b173ad8062dbc6694,mp-30522,test,Nd5Ir3,ebaa9b48b19ded2d4a759400f933316192088efed8b04d63a7d0f632901a9dbf,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1105285,train,V5Ge3,0f3848f607ebb644f8b6cd15a5ef6220056db8d6293c36a381f8ddb6a74506a3,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1105755,train,Nd5Tl3,31f376afbff078e11b590fdb8896b3af4f1ef0677851003ec21fce00cd081477,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1188153,train,Ti5Ga3,4717fa37867ffedcf3016329b46f952ee0c9fb89c57182854cd05ba9e0ff0311,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1188215,train,Nb5Ge3,9f3f4b39aef258a336e0e5c939233186412e7fd94e7bf45d7d8bab38205cd575,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_0abeb5d56953,A3B5,140,16,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,mp-1188446,train,Sm5Tl3,9d402051ad374b912a9656c6b82900bb4958c9972e95d35975cc527034314fdf,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,mp-1189750,train,Ho5In3,53ea27b5be5be5ed96215a5d7958b415de8bc8b11ed924a2f558e81c2a5f1763,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,mp-1332,train,Si3Mo5,5e7c7bb5c77ad829e2a45539e09c9c2fb07d6b30f002f53b4f65f3b669e6f0d9,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,mp-2848,train,Pu5Ir3,a0bbef0aad5d1ec6bfa0598ca0ce23341e4834ed0907a957b484ac2084f5f494,train-test,false,false,false,screened_nonmatch,
proxy_0abeb5d56953,A3B5,140,16,mp-1188350,test,Yb5Sn3,0661c30f1c3b98c8f960957710e6591386f67fe03d35ee343a836f4d6aa8f932,mp-30371,train,Cd5Au3,c95ea6b836b7638799f362e1b6b6e9e41736e46fb8900ca0a7166405b211511f,train-test,false,false,false,screened_nonmatch,
proxy_59963e602c42,A4B4C5,87,13,mp-10430,train,Nb5(NiP)4,30061d970e43ced3ed45e8036c6c5128791a93788d304cffd4d4ff5510ffad6f,mp-13967,validation,Nb5(CuSi)4,78c6c8530feb3776bb04ced0c444a91228476dcc5766f418de27cf9034a58e35,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1195957,train,Er5(Si5Ir2)2,dac4e15ae2dfd5013142111d42af26cdc2f70c5e0d1e17220805f39961d81676,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1195957,train,Er5(Si5Ir2)2,dac4e15ae2dfd5013142111d42af26cdc2f70c5e0d1e17220805f39961d81676,mp-1198240,validation,La5(Sn5Ir2)2,aaaec481e4d88a065509df3601c2d2c87a778d9fa28a70be16a282f0ce0c249d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1195957,train,Er5(Si5Ir2)2,dac4e15ae2dfd5013142111d42af26cdc2f70c5e0d1e17220805f39961d81676,mp-1198889,test,Dy5(Si5Ir2)2,6e3e4d2d82888c776ac98b809b09cfff4bc8c552e76b4142844c67fa05f5bb8a,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1195957,train,Er5(Si5Ir2)2,dac4e15ae2dfd5013142111d42af26cdc2f70c5e0d1e17220805f39961d81676,mp-1202795,validation,Yb5(Co2Ge5)2,15f2a7744d1c1c84c5dbfe395a60e6bc13ac65035a115e51aa7392f5cc75f7cb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1196530,train,Lu5(Ge5Ir2)2,26d32892f21f9d0e55cbe31a29a5f5ca27f6006c5ca007e04918ed3d75e411c6,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1197115,train,Dy5(Ge5Ir2)2,923397463a5df5bb1a9b8ef62ca865dd3a628d65509c7470b99a046226a09a28,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1197583,train,Lu5(Ge5Rh2)2,ee0f93d9384ed4dc666aa2782128743aac2085250e2195ec4fbbbdde48ca8757,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1197617,train,Tb5(Ge5Rh2)2,94591b865909bb00106ac0e22b598f6786e56185769234a556dad418d5261cef,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1198689,train,Yb5(Ni2Sn5)2,f6221cb7eb6082d8f277948aa4b8a4a13cba253c6c7f65a1f3538c062ec3522f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1198889,test,Dy5(Si5Ir2)2,6e3e4d2d82888c776ac98b809b09cfff4bc8c552e76b4142844c67fa05f5bb8a,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1198925,train,Tm5(Co2Ge5)2,05ed2afd9d57708591eaf4c44b285fbeff3b4f0e77cea5177be087221f5a953d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1200738,train,Pr5(Sn5Rh2)2,a345acb14c521afba163af0638ea8a5f1804aa5931fe5ec77eae00dab3941d36,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1200777,train,Er5(Ge5Rh2)2,2b4ee828dde003b541cd5137d07416e250dceadd7b93263a57e56cc9fb997da9,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1200809,train,Pr5(Sn5Ir2)2,7d23223f71d989cf90d4f6d7d1786fb634eb9c9e8e6894a9e5cd11410b4ad990,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1200835,train,Tb5(Ge5Ir2)2,0ab559103028a8c622d74d1b94b7c2c6edd1f337b5e9a6902b72823bb9d4a7f4,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1202174,train,Dy5(Ge5Rh2)2,e9dcd9703bdd50f68957d0be49c41d67c68b351dc1c289980bbca71dbee2b425,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1202399,train,Tm5(Si5Ir2)2,ddf5cd11f95a0df64b4d3fa5869fa6f33d7704de3a0cf4e1517f368086988651,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_40d4e920c60e,A4B5C10,127,38,mp-1196414,validation,Y5(Ge5Ir2)2,88a4ff953f60bd0a3527fc92c92c9319794532d0579c8bfb768702993feae727,mp-1202636,train,Yb5(Ge5Rh2)2,6a4e295e5e9e54b069ca0fe0bc784505fcd84239ff5fbdc9730c6d5c1070e7eb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
